,id,imdb_id,budget,popularity,original_language,release_date,vote_average,vote_count
11614,27523,tt0055399,0,1.306016,it,1962-02-28,6.4,11.0
11615,28955,tt0052805,0,1.343551,en,1959-02-01,5.2,12.0
11616,27313,tt0067229,0,2.0303419999999996,en,1970-01-01,6.2,21.0
11617,4638,tt0425112,12000000,13.535195000000002,en,2007-02-14,7.4,2252.0
11618,68979,tt0060287,2000000,1.300278,en,1966-10-12,6.0,2.0
11619,11841,tt0078243,0,7.261696000000001,cn,1978-02-02,7.6,72.0
11620,28261,tt0026663,0,1.7348029999999999,en,1935-07-12,6.8,25.0
11621,83980,tt0072317,7,0.0339,en,1974-11-13,6.8,6.0
11622,94393,tt0053244,0,1.393818,en,1960-03-20,7.4,7.0
11623,9695,tt0424938,0,3.277457,en,2006-01-20,4.8,33.0
11624,24653,tt0398883,0,5.298931,it,2004-09-24,7.6,125.0
11625,1993,tt0465188,0,1.7178360000000001,it,2006-09-22,6.0,22.0
11626,28710,tt0320042,0,0.9520549999999999,es,2002-10-17,6.3,14.0
11627,28438,tt0036104,0,1.494525,en,1943-05-08,6.4,18.0
11628,97548,tt0474622,0,0.22433000000000003,es,2006-03-23,7.0,5.0
11629,11945,tt0067047,0,3.4590980000000005,sv,1971-12-04,6.2,13.0
11630,12554,tt0112681,0,3.5380010000000004,en,1995-02-25,6.9,43.0
11631,26598,tt0173714,0,2.548705,en,1998-10-05,7.1,19.0
11632,5691,tt0067647,0,2.987674,it,1972-07-01,6.1,36.0
11633,6443,tt0386862,0,0.796554,de,2004-09-16,7.7,9.0
11634,1738,tt0435705,70000000,9.41746,en,2007-04-24,5.9,880.0
11635,1253,tt0443456,0,4.217411,en,2006-12-15,6.3,64.0
11636,38021,tt0399738,0,1.475074,fr,2004-01-01,6.5,2.0
11637,15325,tt0301555,0,1.369146,en,2007-01-12,7.5,13.0
11638,34389,tt0492466,0,0.541397,en,2006-01-21,6.8,6.0
11639,15163,tt0454776,0,20.346477,en,2006-09-16,7.0,95.0
11640,14375,tt0418110,818418,4.387586,en,2005-09-30,7.3,112.0
11641,10845,tt0264323,3000000,4.619056,en,2005-05-12,4.9,70.0
11642,31659,tt0092226,13000000,1.884204,en,1986-04-17,6.1,26.0
11643,15582,tt0094118,0,4.604439,en,1987-11-20,3.8,47.0
11644,42999,tt0055858,0,0.690606,it,1962-09-19,6.8,16.0
11645,31015,tt0120186,0,1.280643,en,1998-04-28,6.8,4.0
11646,1949,tt0443706,65000000,19.083823000000002,en,2007-03-02,7.3,2080.0
11647,11330,tt0425379,0,4.2068970000000006,da,2005-08-22,7.1,65.0
11648,99259,tt0137863,0,0.000308,fi,1972-04-19,5.0,1.0
11649,10942,tt0106336,0,8.232154,en,1993-02-22,6.4,57.0
11650,7006,tt0496436,0,6.176386,en,2007-01-05,5.6,80.0
11651,27040,tt0036154,275,2.5743169999999997,en,1943-01-01,7.7,57.0
11652,11199,tt0486946,0,11.356011,en,2007-03-02,5.7,666.0
11653,41393,tt0429277,2000000,0.717595,en,2006-02-25,4.0,4.0
11654,9784,tt0420757,0,3.8744080000000003,en,2006-06-08,5.3,46.0
11655,25530,tt0459929,0,0.43634799999999996,en,2005-09-25,5.0,4.0
11656,36610,tt0385842,0,1.5356459999999998,es,2004-11-05,6.2,19.0
11657,50812,tt0088326,0,0.650914,en,1984-02-10,5.8,11.0
11658,27864,tt0081036,0,1.422501,en,1980-01-01,6.1,10.0
11659,8965,tt0344864,0,7.751536,en,2003-02-25,5.4,166.0
11660,14710,tt0033253,0,1.499865,en,1940-09-18,6.1,24.0
11661,14624,tt0482629,0,5.09336,en,2006-10-20,6.8,78.0
11662,1271,tt0416449,65000000,18.108407999999997,en,2006-12-09,7.0,5092.0
11663,10790,tt0475937,0,4.7841309999999995,en,2006-09-11,5.4,64.0
11664,18019,tt0045943,0,3.353767,en,1953-06-04,6.5,37.0
11665,64142,tt0028373,0,0.360971,en,1936-12-20,7.0,2.0
11666,61648,tt0039847,0,0.22283200000000003,en,1947-07-21,10.0,1.0
11667,14055,tt0477095,8,5.140016,en,2006-09-13,6.7,131.0
11668,2267,tt0768212,0,6.183051,en,2007-02-09,5.9,116.0
11669,6691,tt0482088,0,6.18064,fr,2006-12-13,6.4,215.0
11670,1255,tt0468492,11000000,9.386916000000001,ko,2006-07-27,6.7,546.0
11671,47249,tt0056825,0,1.099317,en,1963-12-15,5.8,18.0
11672,49709,tt0218379,0,1.0100850000000001,he,2000-09-07,4.0,5.0
11673,31040,tt0468548,0,0.860383,en,2006-01-01,6.5,2.0
11674,50185,tt0101725,0,0.781841,en,1991-11-20,3.5,4.0
11675,25105,tt0054885,0,0.50835,en,1961-11-09,3.8,9.0
11676,2977,tt0416508,16500000,7.829737,en,2007-03-02,6.9,325.0
11677,15664,tt0458367,0,4.010441,en,2006-01-23,5.8,65.0
11678,25062,tt0055506,0,1.829632,en,1961-09-01,6.5,21.0
11679,16727,tt0433416,12000000,4.273271,en,2006-09-02,6.8,50.0
11680,5413,tt0408056,0,0.769035,en,2004-05-22,6.1,4.0
11681,46916,tt0059303,0,1.315014,ja,1965-07-10,5.8,13.0
11682,52679,tt0019071,0,4.030926999999999,en,1928-01-22,7.7,16.0
11683,14434,tt0770772,11000000,3.9660660000000005,en,2007-03-16,5.0,56.0
11684,27919,tt0429068,1200000,0.753558,en,2006-01-01,4.9,5.0
11685,47837,tt0052832,0,3.310593,en,1960-04-14,6.5,16.0
11686,11494,tt0465670,0,2.8917770000000003,en,2006-08-11,6.3,48.0
11687,19936,tt0376650,0,2.064359,en,2004-10-08,5.6,9.0
11688,9963,tt0477071,20000000,10.163764,en,2007-02-08,5.8,391.0
11689,14001,tt0455760,20000000,10.763622,en,2007-03-16,6.2,533.0
11690,2355,tt0490204,20000000,10.027137,en,2007-03-23,7.1,340.0
11691,16385,tt0475355,0,1.8963720000000002,en,2007-03-23,5.0,16.0
11692,7485,tt0822854,61000000,14.246917999999999,en,2007-03-22,6.9,1495.0
11693,9793,tt0800069,15000000,5.559312,en,2007-03-22,5.2,355.0
11694,1273,tt0453556,34000000,11.358363,en,2007-03-23,6.0,349.0
11695,17388,tt0450450,0,1.502873,en,2005-09-21,6.6,10.0
11696,4657,tt0382765,0,1.625032,en,2006-07-20,5.7,25.0
11697,42595,tt0066413,0,0.62167,it,1970-10-25,7.7,9.0
11698,19495,tt0374089,25000000,8.762777,en,2005-07-17,4.3,17.0
11699,27263,tt0044105,0,0.439309,en,1951-08-17,6.5,4.0
11700,10051,tt0444112,0,2.084571,fr,2006-02-15,6.2,27.0
11701,9075,tt0389557,21000000,7.440511,nl,2006-09-01,7.2,288.0
11702,20527,tt0483578,0,2.187385,ja,2006-12-01,7.4,17.0
11703,8199,tt0417614,0,1.211471,en,2006-01-23,5.6,9.0
11704,37513,tt0041870,0,0.504985,ja,1949-03-19,7.3,13.0
11705,43976,tt0117214,0,1.342194,fa,1996-08-13,8.0,23.0
11706,43974,tt0152438,0,0.552003,fa,1998-09-06,6.3,5.0
11707,83346,tt0095385,3000,0.012313,en,1988-01-01,4.6,7.0
11708,30081,tt0271210,0,1.065015,en,2002-01-15,4.5,4.0
11709,17677,tt0052809,0,1.134522,en,1959-01-01,5.4,5.0
11710,56474,tt0314067,0,1.67028,ro,2002-03-15,7.2,29.0
11711,42066,tt0033802,0,0.424025,en,1941-09-09,5.1,4.0
11712,11958,tt0298082,10000000,2.725099,fr,2003-03-05,5.7,21.0
11713,192675,tt0459605,0,0.319771,en,2007-01-01,6.8,6.0
11714,5177,tt0408318,0,2.5716650000000003,en,2005-05-13,6.4,10.0
11715,20122,tt0095475,0,1.489647,hu,1988-10-20,7.8,16.0
11716,33673,tt0043643,0,4.285717,en,1951-08-29,6.3,10.0
11717,297853,tt0250790,0,0.012656,en,2002-06-05,0.0,0.0
11718,18437,tt0428446,0,4.520783,en,2006-07-05,5.2,54.0
11719,38432,tt0051055,0,1.3094219999999999,en,1957-11-21,6.9,13.0
11720,8270,tt0427470,16000000,12.153493,en,2007-03-09,6.6,209.0
11721,9955,tt0445934,53000000,5.956794,en,2007-03-30,5.9,578.0
11722,16201,tt0443723,0,0.078565,en,2004-10-01,5.0,1.0
11723,57241,tt0415023,0,0.264445,sv,2005-11-10,6.8,4.0
11724,10172,tt0422774,0,6.370205,en,2007-04-04,5.1,152.0
11725,1683,tt0444682,40000000,9.825841,en,2007-04-05,5.4,209.0
11726,10107,tt0476995,0,7.078447,en,2007-04-04,6.0,44.0
11727,1267,tt0396555,150000000,10.529575999999999,en,2007-03-23,6.7,787.0
11728,16018,tt0419434,0,1.078379,en,2006-09-22,6.4,12.0
11729,22311,tt0076584,0,9.461686,it,1978-02-08,5.9,63.0
11730,13249,tt0479537,18000000,5.034585,en,2006-09-13,6.4,147.0
11731,175027,tt0023960,0,0.561833,en,1933-07-21,8.0,3.0
11732,1272,tt0448134,50000000,12.715571,en,2007-04-05,7.0,1210.0
11733,23024,tt0025335,0,0.380048,en,1934-09-28,6.2,5.0
11734,1590,tt0424908,11000000,2.331416,en,2006-09-10,6.3,44.0
11735,32390,tt0424338,0,4.057695,fr,2005-11-23,5.8,73.0
11736,9903,tt0462338,25000000,4.78586,en,2006-10-14,6.4,60.0
11737,28433,tt0042792,0,4.665032,en,1950-08-16,6.3,8.0
11738,22549,tt0114863,0,1.605995,el,1995-05-24,7.1,12.0
11739,10798,tt0421974,19610000,10.77037,fr,2005-10-15,6.4,44.0
11740,47848,tt0072037,0,1.96765,it,1974-12-25,7.4,28.0
11741,102227,tt0133170,0,1.1866079999999999,ja,1997-11-08,7.3,10.0
11742,13377,tt0060345,315000,6.353239,en,1966-12-18,7.2,364.0
11743,14945,tt0493247,0,11.024939999999999,ja,2006-01-07,6.6,40.0
11744,11515,tt0455957,50000000,5.91265,en,2006-11-08,6.6,100.0
11745,7183,tt0457433,60795000,9.925255,en,2007-04-12,5.4,242.0
11746,8271,tt0486822,20000000,18.006895999999998,en,2007-04-12,6.6,1038.0
11747,1534,tt0446013,45000000,11.101549,en,2007-01-11,5.4,173.0
11748,13158,tt0455326,0,2.813335,en,2007-04-13,6.5,35.0
11749,118536,tt0039735,0,0.397268,en,1947-04-25,6.8,5.0
11750,23397,tt0078326,0,2.352594,en,1978-03-18,6.8,34.0
11751,35838,tt0066491,0,7.530264,es,1970-03-29,7.2,42.0
11752,20405,tt0492481,0,1.610123,en,2006-01-01,6.1,7.0
11753,18777,tt0376196,15500000,6.300001,en,2005-09-12,5.5,16.0
11754,16392,tt0780595,26000000,3.2151549999999998,en,2007-04-13,4.5,46.0
11755,17422,tt0794374,0,0.9458709999999999,zh,2006-05-18,7.2,10.0
11756,63951,tt0064482,0,0.485044,en,1969-02-26,6.0,6.0
11757,32627,tt0070351,0,7.051042,en,1973-01-01,6.4,20.0
11758,1407,tt0450188,0,11.710507000000002,fr,2007-02-08,7.3,433.0
11759,81309,tt0070557,0,0.20496999999999999,en,1973-04-22,7.2,5.0
11760,15534,tt0460812,0,13.534117000000002,en,2006-09-12,6.6,31.0
11761,30694,tt0105242,0,1.857722,en,1991-10-06,6.6,26.0
11762,1441,tt0445946,25000000,5.615957,en,2006-04-05,5.5,152.0
11763,6145,tt0488120,0,10.113628,en,2007-04-20,7.1,908.0
11764,9843,tt0488085,0,11.802069,en,2006-12-01,6.5,130.0
11765,54659,tt0835787,0,0.882777,ko,2006-08-31,7.4,7.0
11766,48994,tt0039840,0,0.5537270000000001,en,1947-03-01,4.2,5.0
11767,18767,tt0099812,0,11.366852,cn,1990-01-01,5.9,26.0
11768,10294,tt0452702,19000000,7.712308999999999,en,2007-04-20,6.0,406.0
11769,32623,tt0156843,0,1.301056,en,1959-01-01,4.7,11.0
11770,1987,tt0103793,0,5.865702,de,1993-04-14,7.1,67.0
11771,13067,tt0419843,10000000,9.351275999999999,en,2007-04-16,5.8,163.0
11772,10111,tt0427089,0,1.873214,en,2006-05-05,6.0,20.0
11773,30307,tt0033530,0,1.209468,en,1941-02-03,5.9,8.0
11774,1268,tt0453451,25000000,10.19853,en,2007-03-22,6.1,682.0
11775,185158,tt0451070,0,0.0033049999999999998,en,2005-03-11,0.0,0.0
11776,21810,tt0419420,0,3.3117059999999996,en,2004-08-27,6.9,17.0
11777,9785,tt0435670,30000000,6.097503,en,2007-04-27,6.0,148.0
11778,13280,tt0772178,0,7.364205999999999,en,2007-04-27,4.1,29.0
11779,14636,tt0443473,0,12.256231,en,2007-04-27,5.8,219.0
11780,559,tt0413300,258000000,27.614265000000003,en,2007-05-01,5.9,3687.0
11781,1950,tt0338216,0,5.731132,en,2007-05-01,5.4,83.0
11782,13352,tt0329737,0,1.991539,en,2002-11-29,5.4,15.0
11783,28304,tt0042490,0,7.437611,en,1950-08-16,6.8,13.0
11784,20553,tt0075610,0,1.554186,en,1977-01-01,7.9,18.0
11785,24397,tt0436460,0,1.649473,en,2006-04-28,4.6,5.0
11786,20525,tt0464038,0,1.51898,ja,2006-06-02,6.2,13.0
11787,13894,tt0856008,0,2.814765,en,2006-09-11,7.8,20.0
11788,38907,tt0320194,0,0.565893,ro,2002-05-23,6.3,3.0
11789,18549,tt0432290,0,0.004998,en,2006-11-17,0.0,0.0
11790,37933,tt0495596,22000000,9.409701,ja,2006-07-29,6.5,278.0
11791,20025,tt0041958,0,5.44131,en,1949-10-10,7.1,20.0
11792,14240,tt0095583,1100000,6.595038000000001,en,1988-05-13,5.7,87.0
11793,13574,tt0756729,0,2.187418,en,2007-04-13,5.1,22.0
11794,13569,tt0486028,0,1.7240119999999999,en,2006-12-01,4.8,21.0
11795,49081,tt0460505,8000000,0.860734,fr,2005-10-25,6.1,17.0
11796,17439,tt0469897,0,3.662818,en,2006-01-01,5.5,10.0
11797,13171,tt0458364,0,5.976385,en,2006-12-01,5.0,64.0
11798,16447,tt0403692,0,1.3452879999999998,ko,2004-05-14,6.4,6.0
11799,4977,tt0851578,0,7.1280220000000005,ja,2006-10-01,7.7,416.0
11800,15008,tt0472268,0,2.228211,en,2006-08-16,6.7,14.0
11801,31866,tt0027067,0,1.094282,en,1935-12-11,5.0,12.0
11802,46875,tt0043540,0,3.183964,en,1951-11-21,6.1,7.0
11803,27904,tt0477731,0,1.851507,th,2006-08-31,7.1,18.0
11804,11705,tt0471030,0,11.054764,en,2006-05-20,6.3,62.0
11805,19947,tt0088678,0,2.0364400000000002,en,1985-03-01,7.0,22.0
11806,43969,tt0363303,0,0.336821,fa,2003-05-16,6.6,7.0
11807,2269,tt0409904,4200000,7.42908,ru,2006-01-01,6.2,170.0
11808,11798,tt0480025,2380000,2.514638,en,2006-09-12,7.4,370.0
11809,28772,tt0430772,0,1.294122,cn,2004-05-15,6.9,14.0
11810,1919,tt0491747,0,6.1571620000000005,en,2006-09-11,6.9,54.0
11811,4964,tt0478311,30000000,9.058516000000001,en,2007-06-01,6.2,1255.0
11812,2976,tt0427327,50000000,7.768045,en,2007-07-13,6.5,738.0
11813,8421,tt0478337,0,0.6109319999999999,en,2006-05-23,5.5,16.0
11814,41380,tt0085211,0,0.368264,cn,1981-11-10,6.6,8.0
11815,1562,tt0463854,15000000,12.884191,en,2007-04-26,6.5,1225.0
11816,13159,tt0791304,20000000,7.281642999999999,en,2007-05-11,5.6,130.0
11817,14547,tt0800003,12,7.472886999999999,en,2007-05-11,4.5,42.0
11818,11205,tt0087578,0,7.068828999999999,cn,1984-08-17,7.0,66.0
11819,36676,tt0762111,0,0.870182,en,2006-04-26,6.8,15.0
11820,38077,tt0023382,0,1.108833,en,1932-10-22,7.2,11.0
11821,10004,tt0129871,0,3.636449,en,2006-05-23,5.2,45.0
11822,43618,tt0059817,0,0.643658,ja,1965-09-24,8.0,7.0
11823,43397,tt0040221,0,1.580085,en,1949-02-17,5.9,20.0
11824,25395,tt0805185,0,0.583192,en,2006-04-20,2.4,7.0
11825,810,tt0413267,160000000,14.072479000000001,en,2007-05-17,6.0,2355.0
11826,5723,tt0907657,160000,10.357064,en,2007-03-23,7.4,457.0
11827,285,tt0449088,300000000,31.363664,en,2007-05-19,6.9,4627.0
11828,12526,tt0470705,4000000,5.911303,en,2006-05-19,6.0,167.0
11829,3432,tt0780571,20000000,7.423812,en,2007-06-01,6.8,543.0
11830,1872,tt0389328,0,4.482739,en,2007-04-28,4.7,61.0
11831,15568,tt0441007,9000000,2.961621,en,2007-06-01,6.0,17.0
11832,14208,tt0455596,0,12.494010000000001,en,2006-10-09,5.8,123.0
11833,14207,tt0412915,0,6.992152000000001,en,2004-12-05,6.0,173.0
11834,24200,tt0444628,0,5.052905,en,2006-09-11,6.7,19.0
11835,50153,tt0043778,50000,1.199625,en,1951-04-27,5.5,15.0
11836,18902,tt0874423,0,2.168812,en,2007-01-20,5.5,22.0
11837,5488,tt0497137,0,4.369975,ko,2006-12-07,7.1,126.0
11838,15860,tt0482930,0,4.154861,cn,2006-07-27,6.7,55.0
11839,8748,tt0494222,0,5.327507,en,2007-07-15,6.7,77.0
11840,3489,tt0411061,30000000,8.552967,en,2007-02-14,5.7,323.0
11841,55823,tt0052861,0,2.763792,it,1959-10-28,7.6,45.0
11842,10063,tt0455362,0,4.148276,en,2006-05-17,5.0,82.0
11843,13979,tt0499455,0,0.27855100000000005,en,2006-05-25,6.0,5.0
11844,12225,tt0460740,0,10.158533,en,2006-09-10,6.8,369.0
11845,298,tt0496806,85000000,12.16276,en,2007-06-07,6.5,2040.0
11846,10832,tt0465203,0,4.692506,fr,2006-07-19,6.1,147.0
11847,36143,tt0450680,0,0.446475,fr,2006-08-30,6.5,10.0
11848,14064,tt0466399,2000000,1.372493,en,2006-06-29,6.7,21.0
11849,13742,tt0450843,0,3.620977,fr,2006-02-01,5.9,83.0
11850,2241,tt0177242,0,3.767086,de,1999-10-07,6.6,27.0
11851,39465,tt0104352,0,1.8382189999999998,ja,1992-12-12,6.1,28.0
11852,12561,tt0113187,0,2.672437,ja,1995-12-09,6.5,30.0
11853,36679,tt0101962,0,1.541436,ja,1991-12-14,6.2,28.0
11854,40765,tt0035937,0,0.8728459999999999,en,1943-12-24,6.7,15.0
11855,30574,tt0036807,0,0.661871,en,1944-12-18,5.0,5.0
11856,37959,tt0299937,0,1.4163139999999999,ja,2001-10-20,6.8,12.0
11857,18206,tt0472259,1000000,2.3923669999999997,en,2006-04-28,6.2,20.0
11858,1691,tt0498353,10200000,8.916747,en,2007-06-08,5.6,464.0
11859,29617,tt0032981,0,1.996129,en,1940-01-19,7.2,25.0
11860,1990,tt0842929,0,6.198003,en,2007-05-21,6.3,126.0
11861,170261,tt0079453,0,1.6506880000000002,en,1980-10-31,8.5,4.0
11862,22049,tt0079946,0,1.986584,en,1978-12-21,4.3,33.0
11863,9408,tt0423294,85000000,11.526339,en,2007-06-08,5.9,616.0
11864,1979,tt0486576,130000000,12.924254,en,2007-06-13,5.4,2648.0
11865,14043,tt0479500,0,5.172308,en,2007-06-15,5.8,146.0
11866,10288,tt0457572,8000000,5.284805,en,2006-09-07,6.6,137.0
11867,74055,tt0484113,0,0.038843,en,2005-12-07,5.0,1.0
11868,45664,tt0487092,0,0.24765900000000002,en,2006-11-09,6.4,6.0
11869,1991,tt1028528,25000000,13.412137,en,2007-05-21,6.7,1359.0
11870,43353,tt0046248,16000,0.892476,en,1953-06-25,3.5,17.0
11871,9952,tt0462504,10000000,9.604564,en,2006-09-09,6.9,339.0
11872,60400,tt0032264,0,0.7310300000000001,en,1940-01-19,6.4,8.0
11873,32004,tt0027189,0,0.567427,en,1935-03-08,7.5,2.0
11874,17035,tt0405163,0,7.118689999999999,en,2005-02-06,5.6,27.0
11875,17320,tt0473709,2000000,4.681832,en,2006-04-28,6.0,19.0
11876,21427,tt0449851,0,7.696022999999999,en,2006-03-29,6.0,131.0
11877,17660,tt0031235,0,2.5354900000000002,en,1939-03-31,6.7,17.0
11878,9724,tt0407998,0,2.286543,en,2005-09-11,5.5,34.0
11879,1294,tt0461694,1400000,7.505997,de,2006-06-23,7.0,31.0
11880,33294,tt0347016,0,1.580642,da,2004-01-23,5.6,8.0
11881,57425,tt0418091,0,1.359507,it,2005-05-13,7.5,4.0
11882,42700,tt0062038,0,12.061386,en,1967-01-29,6.6,34.0
11883,12713,tt0463486,0,1.1334389999999999,fr,2006-02-16,5.9,14.0
11884,25875,tt0486480,0,2.230957,zh,2006-09-28,6.4,30.0
11885,12543,tt0414931,0,3.1055,cn,2004-06-10,6.5,32.0
11886,13120,tt0989000,25000,1.573576,en,2007-04-27,6.4,29.0
11887,34573,tt0088693,14000000,3.794133,en,1985-12-09,6.3,15.0
11888,71822,tt0049531,0,0.432432,fr,1956-05-18,6.6,8.0
11889,13807,tt0796212,4500000,8.311721,cn,2006-09-06,7.0,46.0
11890,11211,tt0490822,0,0.316359,en,2006-08-08,5.8,152.0
11891,27138,tt0075296,0,1.899992,en,1976-11-14,7.2,25.0
11892,85535,tt0062864,0,0.177696,en,1967-01-01,7.6,5.0
11893,2748,tt0046511,0,4.092146,it,1954-09-07,7.3,50.0
11894,54934,tt0105508,250000,0.003013,en,1992-09-11,5.9,8.0
11895,125025,tt0119040,0,0.037099,en,1997-06-25,5.0,1.0
11896,55859,tt0047152,0,0.8728950000000001,en,1954-04-06,7.1,8.0
11897,27464,tt0089715,0,2.354286,en,1985-01-01,4.5,6.0
11898,122291,tt0070188,0,0.950147,en,1973-10-29,6.5,2.0
11899,28666,tt0217894,0,0.531492,en,1999-10-08,4.9,4.0
11900,41930,tt0100851,0,0.689138,en,1990-12-12,5.2,3.0
11901,75350,tt0101324,0,0.003553,en,1991-03-22,6.2,3.0
11902,77621,tt0011870,0,0.769742,en,1920-01-12,5.0,13.0
11903,43229,tt0050567,0,1.403067,en,1957-06-15,5.7,8.0
11904,266525,tt0103640,0,0.904809,en,1992-01-31,4.3,3.0
11905,9815,tt0473360,230400,4.5923300000000005,en,2007-02-09,5.8,147.0
11906,12695,tt0086366,0,3.767872,en,1983-05-06,5.4,33.0
11907,32575,tt0064855,0,2.5009919999999997,en,1969-07-10,6.1,15.0
11908,49870,tt0430484,0,1.249407,en,2004-10-19,8.1,26.0
11909,37985,tt0446055,0,0.153671,en,2007-06-15,6.8,4.0
11910,42464,tt0070464,0,1.028117,en,1973-03-25,6.8,20.0
11911,2359,tt0386032,9000000,6.7660860000000005,en,2007-05-18,7.3,241.0
11912,442,tt0314524,2224000,0.988777,sv,2004-09-24,6.0,17.0
11913,25150,tt0488953,0,0.22044899999999998,en,2006-03-31,7.1,6.0
11914,63096,tt0049829,0,1.069177,en,1956-06-06,5.1,9.0
11915,43836,tt0031619,0,0.838302,en,1939-07-13,7.0,4.0
11916,1988,tt0829459,16000000,16.770196,en,2007-01-01,6.7,97.0
11917,3021,tt0450385,25000000,9.196883999999999,en,2007-07-12,6.5,1372.0
11918,2196,tt0795368,9000000,8.832907,en,2007-02-09,6.9,508.0
11919,18425,tt0432264,0,1.174855,en,2007-08-03,5.2,8.0
11920,19606,tt0085678,0,2.738,en,1983-03-18,5.7,23.0
11921,1571,tt0337978,110000000,14.886039000000002,en,2007-06-20,6.4,2122.0
11922,2959,tt0762114,35000000,7.102075999999999,en,2007-07-04,5.3,258.0
11923,6022,tt0765447,0,2.291288,en,2007-06-09,5.7,48.0
11924,2698,tt0413099,175000000,9.156877,en,2007-06-09,5.3,1194.0
11925,1858,tt0418279,150000000,5.587707,en,2007-06-27,6.6,4113.0
11926,14125,tt0374563,17000000,8.687797,en,2007-03-09,4.4,134.0
11927,675,tt0373889,150000000,21.3643,en,2007-06-28,7.4,5633.0
11928,3563,tt0762107,85000000,6.645799,en,2007-07-12,5.8,640.0
11929,40618,tt0057878,0,0.341946,en,1964-01-01,5.8,6.0
11930,26185,tt0071824,0,1.5898219999999998,en,1974-01-04,6.0,25.0
11931,31652,tt0089572,0,6.473841999999999,en,1985-02-15,5.8,21.0
11932,30443,tt0109195,0,0.499475,en,1993-01-01,6.7,5.0
11933,18763,tt0091427,0,2.301717,cn,1985-09-09,6.9,24.0
11934,13491,tt0837106,25000000,7.294411,sv,2007-12-17,6.4,78.0
11935,11404,tt0446687,0,5.511184,en,2006-04-30,6.3,49.0
11936,16083,tt0432289,0,4.782755,en,2006-05-05,6.3,49.0
11937,37292,tt0042286,0,8.83625,en,1950-08-01,6.3,33.0
11938,27683,tt0469689,0,3.587239,en,2006-10-01,5.5,19.0
11939,13402,tt0498311,0,3.062052,cn,2006-01-01,6.6,41.0
11940,19968,tt0052005,0,1.3063040000000001,en,1958-01-01,7.3,18.0
11941,24582,tt0832903,0,1.170876,en,2006-09-09,7.3,13.0
11942,4688,tt0445922,0,9.161581,en,2007-09-14,7.1,419.0
11943,13337,tt0772157,2000000,1.798357,en,2007-01-01,6.6,20.0
11944,27359,tt0443455,0,1.547591,en,2007-05-09,6.6,20.0
11945,101897,tt0101500,0,0.768828,en,1992-04-17,1.8,5.0
11946,54494,tt0065037,0,0.454271,en,1969-10-22,4.1,6.0
11947,10857,tt0090315,0,3.933121,en,1986-10-24,7.4,71.0
11948,81847,tt0020815,0,0.578592,en,1930-08-20,5.8,5.0
11949,43898,tt0026643,0,0.40855,en,1935-01-11,6.1,8.0
11950,44502,tt0342882,0,2.9336130000000002,en,2005-09-09,6.1,7.0
11951,18632,tt0796314,120000,9.17962,en,2007-03-03,5.9,24.0
11952,32444,tt0398963,0,2.2880409999999998,en,2004-01-01,6.3,8.0
11953,7547,tt0457308,6000000,4.834354,en,2006-01-10,5.9,10.0
11954,10074,tt0787475,0,6.117846,en,2007-08-03,6.3,317.0
11955,2270,tt0486655,70000000,14.784525,en,2007-08-09,7.2,1215.0
11956,757,tt0058383,0,3.1191009999999997,en,1964-03-01,6.7,22.0
11957,15581,tt0785077,0,1.197217,en,2007-07-27,3.8,18.0
11958,14219,tt0461703,0,10.069946,en,2006-03-20,4.5,76.0
11959,35,tt0462538,75000000,14.302910999999998,en,2007-07-25,6.9,2335.0
11960,5857,tt0897361,12000000,4.961439,en,2007-07-27,4.0,81.0
11961,3638,tt0481141,28000000,9.672317,en,2007-07-25,6.1,336.0
11962,6589,tt0467110,0,7.6743380000000005,en,2007-08-03,4.7,171.0
11963,8669,tt0423977,12000000,6.135651999999999,en,2008-02-22,6.5,228.0
11964,15934,tt0458522,0,1.904593,en,2006-09-12,6.0,11.0
11965,2503,tt0440963,70000000,18.173269,en,2007-08-03,7.3,2938.0
11966,14123,tt0804452,0,9.033650999999999,en,2007-08-03,5.1,63.0
11967,88527,tt0054286,0,1.374058,ja,1960-06-03,6.1,10.0
11968,155386,tt0439810,0,0.298019,es,2005-01-01,7.5,4.0
11969,4516,tt0778784,0,7.3723600000000005,fr,2006-09-12,6.1,59.0
11970,8141,tt0796375,4000000,4.725299,en,2007-02-09,6.2,82.0
11971,59995,tt0430768,0,0.854778,en,2006-07-12,5.9,11.0
11972,14217,tt0456630,0,4.693567,ja,2005-10-26,5.8,34.0
11973,54546,tt0478116,0,0.5177930000000001,en,2005-01-01,5.3,5.0
11974,10795,tt0362225,0,10.239074,fr,2006-11-01,7.4,350.0
11975,20163,tt0890882,0,0.845714,fi,2007-02-23,7.0,7.0
11976,31777,tt0024353,0,1.376116,en,1933-08-18,5.7,10.0
11977,33916,tt0402906,0,0.9195559999999999,cs,2004-03-30,6.8,10.0
11978,24159,tt0809407,0,1.764346,ro,2006-06-02,6.5,22.0
11979,1721,tt0069095,0,6.100067,it,1972-12-22,6.5,71.0
11980,31601,tt0088242,0,2.275641,en,1984-10-05,5.7,20.0
11981,25360,tt0056112,0,5.397223,en,1962-05-17,5.3,14.0
11982,34588,tt0448927,0,2.9267990000000004,pt,2006-01-06,6.4,60.0
11983,40060,tt0077904,0,1.664737,en,1978-04-28,5.9,16.0
11984,18650,tt0043567,0,1.068448,sv,1951-06-28,6.0,12.0
